combo,n_components,tp_pct,n_trades,n_signals_raw,hit_rate,avg_days_to_tp,avg_win_return,failure_mean,failure_median,avg_mfe,avg_mae,expected_value
BB<20 + BB<10 + GOLDEN,3,10,3,59,66.6667,147.5000,9.9911,-7.4680,-7.4680,10.3593,-11.2569,4.1714
RSI<40 + BB<10 + GOLDEN,3,5,7,41,85.7143,36.5000,5.3869,-3.5760,-3.5760,4.8544,-7.9293,4.1065
RSI<40 + BB<20 + GOLDEN,3,5,7,59,85.7143,36.5000,5.3869,-3.5760,-3.5760,4.8544,-7.9293,4.1065
RSI<40 + GOLDEN,2,5,7,66,85.7143,36.5000,5.3869,-3.5760,-3.5760,4.8544,-7.9293,4.1065
RSI<40 + BB<10 + DD<=-10,3,5,6,47,83.3333,53.0000,5.3091,-2.2273,-2.2273,4.7774,-8.9191,4.0531
RSI<40 + DD<=-10,2,5,6,69,83.3333,53.0000,5.3091,-2.2273,-2.2273,4.7774,-8.9191,4.0531
RSI<40 + BB<20 + DD<=-10,3,5,6,60,83.3333,53.0000,5.3091,-2.2273,-2.2273,4.7774,-8.9191,4.0531
RSI<40 + DD<=-10 + GOLDEN,3,10,2,40,50.0000,154.0000,10.6309,-2.6810,-2.6810,8.7682,-11.4223,3.9750
RSI<35 + BB<10 + GOLDEN,3,5,6,20,83.3333,28.0000,5.1922,-2.2273,-2.2273,4.8244,-7.3449,3.9556
RSI<35 + RSI<40 + GOLDEN,3,5,6,29,83.3333,28.0000,5.1922,-2.2273,-2.2273,4.8244,-7.3449,3.9556
RSI<35 + GOLDEN,2,5,6,29,83.3333,28.0000,5.1922,-2.2273,-2.2273,4.8244,-7.3449,3.9556
RSI<35 + BB<20 + GOLDEN,3,5,6,27,83.3333,28.0000,5.1922,-2.2273,-2.2273,4.8244,-7.3449,3.9556
BB<20 + BB<10 + 52W<20,3,10,3,30,66.6667,6.0000,9.6427,-7.4353,-7.4353,10.1743,-4.9738,3.9501
52W<20,1,10,3,52,66.6667,6.0000,9.6427,-7.4353,-7.4353,10.1743,-4.9738,3.9501
52W<30 + 52W<20 + RET5<-3,3,10,3,22,66.6667,6.0000,9.6427,-7.4353,-7.4353,10.1743,-4.9738,3.9501
BB<20 + 52W<20,2,10,3,37,66.6667,6.0000,9.6427,-7.4353,-7.4353,10.1743,-4.9738,3.9501
BB<20 + 52W<20 + RET5<-3,3,10,3,21,66.6667,6.0000,9.6427,-7.4353,-7.4353,10.1743,-4.9738,3.9501
BB<20 + 52W<30 + 52W<20,3,10,3,37,66.6667,6.0000,9.6427,-7.4353,-7.4353,10.1743,-4.9738,3.9501
BB<10 + 52W<30 + 52W<20,3,10,3,30,66.6667,6.0000,9.6427,-7.4353,-7.4353,10.1743,-4.9738,3.9501
52W<30 + 52W<20,2,10,3,52,66.6667,6.0000,9.6427,-7.4353,-7.4353,10.1743,-4.9738,3.9501
52W<20 + RET5<-3,2,10,3,22,66.6667,6.0000,9.6427,-7.4353,-7.4353,10.1743,-4.9738,3.9501
BB<10 + 52W<20 + RET5<-3,3,10,3,20,66.6667,6.0000,9.6427,-7.4353,-7.4353,10.1743,-4.9738,3.9501
BB<10 + 52W<20,2,10,3,30,66.6667,6.0000,9.6427,-7.4353,-7.4353,10.1743,-4.9738,3.9501
BB<10 + DD<=-10 + RET5<-3,3,5,6,37,83.3333,54.8000,5.1836,-2.2273,-2.2273,4.7052,-9.0807,3.9485
BB<20 + DD<=-10 + RET5<-3,3,5,6,42,83.3333,54.8000,5.1836,-2.2273,-2.2273,4.7052,-9.0807,3.9485
DD<=-10 + RET5<-3,2,5,6,52,83.3333,54.8000,5.1836,-2.2273,-2.2273,4.7052,-9.0807,3.9485
DD<=-10,1,5,7,208,85.7143,59.6667,4.9651,-2.2273,-2.2273,4.7160,-7.8529,3.9376
RSI<40 + DD<=-10 + RET5<-3,3,5,6,40,83.3333,52.2000,5.1687,-2.2273,-2.2273,4.6640,-8.8027,3.9361
DD<=-10 + STREAK>=10,2,5,4,99,75.0000,54.0000,5.0882,0.4723,0.4723,5.0282,-7.0276,3.9342
DD<=-10 + STREAK>=5 + STREAK>=10,3,5,4,99,75.0000,54.0000,5.0882,0.4723,0.4723,5.0282,-7.0276,3.9342
STREAK>=10,1,5,4,99,75.0000,54.0000,5.0882,0.4723,0.4723,5.0282,-7.0276,3.9342
STREAK>=5 + STREAK>=10,2,5,4,99,75.0000,54.0000,5.0882,0.4723,0.4723,5.0282,-7.0276,3.9342
RSI<35 + DD<=-10,2,5,6,38,83.3333,51.0000,5.1325,-2.2273,-2.2273,4.6183,-8.6580,3.9058
RSI<35 + BB<10 + DD<=-10,3,5,6,30,83.3333,51.0000,5.1325,-2.2273,-2.2273,4.6183,-8.6580,3.9058
RSI<35 + BB<20 + DD<=-10,3,5,6,36,83.3333,51.0000,5.1325,-2.2273,-2.2273,4.6183,-8.6580,3.9058
RSI<35 + RSI<40 + DD<=-10,3,5,6,38,83.3333,51.0000,5.1325,-2.2273,-2.2273,4.6183,-8.6580,3.9058
BB<20 + DD<=-10,2,5,6,75,83.3333,69.8000,5.0803,-2.2273,-2.2273,4.6193,-8.9082,3.8624
DD<=-10 + RET5<-3 + GOLDEN,3,10,2,23,50.0000,156.0000,10.3107,-2.6810,-2.6810,8.7382,-11.9071,3.8149
DD<=-10 + GOLDEN,2,10,2,67,50.0000,167.0000,10.2451,-2.6810,-2.6810,8.7375,-13.0667,3.7821
BB<20 + DD<=-10 + GOLDEN,3,10,2,37,50.0000,167.0000,10.2451,-2.6810,-2.6810,8.7375,-13.0667,3.7821
BB<10 + DD<=-10 + GOLDEN,3,10,2,25,50.0000,167.0000,10.2451,-2.6810,-2.6810,8.7375,-13.0667,3.7821
RSI<35 + DD<=-10 + vsMA75<-5,3,10,3,23,33.3333,19.0000,9.7917,0.7593,0.7593,7.3065,-12.4614,3.7701
BB<10,1,15,4,109,50.0000,163.5000,14.9897,-7.4517,-7.4517,12.2846,-11.8019,3.7690
BB<20 + BB<10,2,15,4,109,50.0000,163.5000,14.9897,-7.4517,-7.4517,12.2846,-11.8019,3.7690
DD<=-10 + RET5<-3 + vsMA75<-5,3,10,3,27,33.3333,19.0000,9.7917,0.6963,0.6963,9.4705,-12.3047,3.7281
DD<=-10 + vsMA75<-5,2,10,3,65,33.3333,19.0000,9.7917,0.6963,0.6963,9.4705,-12.3047,3.7281
BB<20 + BB<10 + DD<=-10,3,5,5,53,80.0000,85.7500,5.2097,-2.2273,-2.2273,4.5332,-10.6899,3.7223
BB<10 + DD<=-10,2,5,5,53,80.0000,85.7500,5.2097,-2.2273,-2.2273,4.5332,-10.6899,3.7223
RSI<40 + BB<20 + RET5<-3,3,5,10,62,80.0000,27.5000,5.2784,-2.9263,-2.9263,4.8319,-6.4136,3.6374
RSI<40 + RET5<-3,2,5,10,63,80.0000,27.5000,5.2784,-2.9263,-2.9263,4.8319,-6.4136,3.6374
DD<=-10 + RET20<-5 + vsMA75<-5,3,10,3,48,33.3333,19.0000,9.7917,0.4834,0.4834,7.3514,-12.4235,3.5861
STREAK>=5 + STREAK>=10 + vsMA75<-5,3,5,3,26,66.6667,10.5000,5.1071,0.4723,0.4723,5.1091,-7.9708,3.5622
DD<=-10 + STREAK>=10 + vsMA75<-5,3,5,3,26,66.6667,10.5000,5.1071,0.4723,0.4723,5.1091,-7.9708,3.5622
STREAK>=10 + vsMA75<-5,2,5,3,26,66.6667,10.5000,5.1071,0.4723,0.4723,5.1091,-7.9708,3.5622
BB<10 + DD<=-10 + RET20<-5,3,10,4,31,50.0000,53.5000,9.8022,-2.7224,-2.7224,7.7589,-10.9738,3.5399
RSI<40 + DD<=-10 + RET20<-5,3,10,4,50,50.0000,53.5000,9.8022,-2.7224,-2.7224,7.7589,-10.9738,3.5399
BB<20 + DD<=-10 + RET20<-5,3,10,4,43,50.0000,53.5000,9.8022,-2.7224,-2.7224,7.7589,-10.9738,3.5399
RSI<35 + DD<=-10 + RET20<-5,3,10,4,32,50.0000,53.5000,9.8022,-2.7224,-2.7224,7.7589,-10.9738,3.5399
DD<=-10 + RET20<-5,2,10,4,82,50.0000,53.5000,9.8022,-2.7224,-2.7224,7.7589,-10.9738,3.5399
DD<=-10 + RET20<-5 + RET5<-3,3,10,4,29,50.0000,53.5000,9.8022,-2.7224,-2.7224,7.7589,-10.9738,3.5399
RSI<40 + BB<10 + RET5<-3,3,5,9,57,77.7778,28.5714,5.3596,-2.9263,-2.9263,4.8108,-7.0093,3.5183
RSI<35 + DD<=-10 + GOLDEN,3,10,2,22,50.0000,147.0000,9.6766,-2.6810,-2.6810,8.5125,-11.0731,3.4978
RSI<40 + DD<=-10 + GOLDEN,3,5,4,40,75.0000,40.3333,5.3699,-2.2273,-2.2273,4.5217,-10.8449,3.4706
BB<10 + RET5<-3 + GOLDEN,3,5,5,34,80.0000,93.7500,5.5967,-5.0422,-5.0422,5.4115,-11.1851,3.4689
BB<20 + GOLDEN,2,10,3,95,66.6667,147.5000,9.9911,-9.5780,-9.5780,10.2050,-11.3689,3.4681
RSI<40 + RET5<-3,2,10,5,63,60.0000,72.3333,10.4207,-6.9657,-6.9657,9.8082,-8.0743,3.4661
RSI<40 + BB<10 + RET5<-3,3,10,5,57,60.0000,72.3333,10.4207,-6.9657,-6.9657,9.8082,-8.0743,3.4661
RSI<40 + BB<20 + RET5<-3,3,10,5,62,60.0000,72.3333,10.4207,-6.9657,-6.9657,9.8082,-8.0743,3.4661
RSI<40 + BB<10 + STREAK>=5,3,15,2,23,0.0000,,15.0000,3.4159,3.4159,11.3457,-10.5749,3.4159
BB<10 + STREAK>=5 + RET5<-3,3,15,2,20,0.0000,,15.0000,3.4159,3.4159,11.3457,-10.5749,3.4159
RSI<40 + BB<10 + STREAK>=5,3,20,2,23,0.0000,,20.0000,3.4159,3.4159,11.3457,-10.5749,3.4159
BB<10 + STREAK>=5,2,15,2,27,0.0000,,15.0000,3.4159,3.4159,11.3457,-10.5749,3.4159
BB<10 + STREAK>=5,2,20,2,27,0.0000,,20.0000,3.4159,3.4159,11.3457,-10.5749,3.4159
BB<20 + BB<10 + STREAK>=5,3,15,2,27,0.0000,,15.0000,3.4159,3.4159,11.3457,-10.5749,3.4159
BB<20 + BB<10 + STREAK>=5,3,20,2,27,0.0000,,20.0000,3.4159,3.4159,11.3457,-10.5749,3.4159
BB<10 + DD<=-10 + STREAK>=5,3,20,2,27,0.0000,,20.0000,3.4159,3.4159,11.3457,-10.5749,3.4159
BB<10 + DD<=-10 + STREAK>=5,3,15,2,27,0.0000,,15.0000,3.4159,3.4159,11.3457,-10.5749,3.4159
BB<10 + STREAK>=5 + RET5<-3,3,20,2,20,0.0000,,20.0000,3.4159,3.4159,11.3457,-10.5749,3.4159
GOLDEN,1,5,9,533,88.8889,55.1250,5.3071,-11.7335,-11.7335,4.9807,-5.9450,3.4137
RET20<-5,1,5,9,118,77.7778,25.0000,5.5436,-4.1002,-4.1002,4.9718,-6.6873,3.4005
RSI<40,1,5,10,113,80.0000,32.0000,5.1346,-3.6007,-3.6007,4.6813,-7.3800,3.3875
RSI<40 + BB<20,2,5,10,104,80.0000,32.0000,5.1346,-3.6007,-3.6007,4.6813,-7.3800,3.3875
BB<20 + BB<10 + GOLDEN,3,5,5,59,80.0000,94.2500,5.4513,-5.0152,-5.0152,5.3011,-11.2827,3.3580
BB<10 + GOLDEN,2,5,5,59,80.0000,94.2500,5.4513,-5.0152,-5.0152,5.3011,-11.2827,3.3580
STREAK>=10 + RET20<-5 + vsMA75<-5,3,5,2,21,50.0000,10.0000,6.2028,0.4723,0.4723,5.4235,-9.7988,3.3375
STREAK>=10 + RET20<-5 + vsMA75<-5,3,20,2,21,0.0000,,20.0000,3.3335,3.3335,9.2042,-9.7988,3.3335
STREAK>=10 + RET20<-5 + vsMA75<-5,3,15,2,21,0.0000,,15.0000,3.3335,3.3335,9.2042,-9.7988,3.3335
DD<=-10 + RET5<-3 + GOLDEN,3,5,4,23,75.0000,43.3333,5.1607,-2.2273,-2.2273,4.4133,-11.0873,3.3137
RSI<35 + DD<=-10 + GOLDEN,3,5,4,22,75.0000,39.0000,5.1359,-2.2273,-2.2273,4.3515,-10.6703,3.2951
BB<20,1,15,4,169,50.0000,163.5000,14.9897,-8.5066,-8.5066,12.1688,-11.8860,3.2415
RSI<40 + BB<10,2,5,9,79,77.7778,33.7143,5.1953,-3.6007,-3.6007,4.6435,-8.0831,3.2406
RSI<40 + BB<20 + BB<10,3,5,9,79,77.7778,33.7143,5.1953,-3.6007,-3.6007,4.6435,-8.0831,3.2406
RSI<35 + DD<=-10 + vsMA75<-5,3,20,2,23,0.0000,,20.0000,3.1909,3.1909,11.1408,-10.8502,3.1909
RSI<35 + DD<=-10 + vsMA75<-5,3,15,2,23,0.0000,,15.0000,3.1909,3.1909,11.1408,-10.8502,3.1909
RET5<-3 + GOLDEN,2,5,5,55,80.0000,88.5000,5.9194,-7.9724,-7.9724,5.1339,-8.9064,3.1411
BB<20 + RET5<-3 + GOLDEN,3,5,4,38,75.0000,111.0000,5.6659,-4.5284,-4.5284,5.6346,-9.4836,3.1173
BB<20 + BB<10 + DD<=-10,3,15,3,53,33.3333,97.0000,15.1455,-2.9493,-2.9493,10.2285,-10.8876,3.0823
RSI<35 + BB<10 + DD<=-10,3,15,3,30,33.3333,97.0000,15.1455,-2.9493,-2.9493,10.2285,-10.8876,3.0823
BB<10 + DD<=-10 + RET5<-3,3,15,3,37,33.3333,97.0000,15.1455,-2.9493,-2.9493,10.2285,-10.8876,3.0823
BB<20 + DD<=-10,2,15,3,75,33.3333,97.0000,15.1455,-2.9493,-2.9493,10.2285,-10.8876,3.0823
BB<20 + DD<=-10 + RET5<-3,3,15,3,42,33.3333,97.0000,15.1455,-2.9493,-2.9493,10.2285,-10.8876,3.0823
DD<=-10 + RET5<-3,2,15,3,52,33.3333,97.0000,15.1455,-2.9493,-2.9493,10.2285,-10.8876,3.0823
RSI<40 + BB<20 + DD<=-10,3,15,3,60,33.3333,97.0000,15.1455,-2.9493,-2.9493,10.2285,-10.8876,3.0823
DD<=-10 + RET5<-3 + vsMA25<-5,3,15,3,23,33.3333,97.0000,15.1455,-2.9493,-2.9493,10.2285,-10.8876,3.0823
RSI<40 + BB<10 + DD<=-10,3,15,3,47,33.3333,97.0000,15.1455,-2.9493,-2.9493,10.2285,-10.8876,3.0823
BB<10 + DD<=-10,2,15,3,53,33.3333,97.0000,15.1455,-2.9493,-2.9493,10.2285,-10.8876,3.0823
RSI<35 + BB<20 + DD<=-10,3,15,3,36,33.3333,97.0000,15.1455,-2.9493,-2.9493,10.2285,-10.8876,3.0823
BB<10 + DD<=-10 + vsMA25<-5,3,15,3,21,33.3333,97.0000,15.1455,-2.9493,-2.9493,10.2285,-10.8876,3.0823
RSI<40 + DD<=-10 + RET5<-3,3,15,3,40,33.3333,97.0000,15.1455,-2.9493,-2.9493,10.2285,-10.8876,3.0823
DD<=-10 + vsMA25<-5,2,15,3,29,33.3333,97.0000,15.1455,-2.9493,-2.9493,10.2285,-10.8876,3.0823
RSI<40 + DD<=-10,2,15,3,69,33.3333,97.0000,15.1455,-2.9493,-2.9493,10.2285,-10.8876,3.0823
RSI<35 + DD<=-10 + vsMA25<-5,3,15,3,20,33.3333,97.0000,15.1455,-2.9493,-2.9493,10.2285,-10.8876,3.0823
RSI<35 + DD<=-10 + RET5<-3,3,15,3,26,33.3333,97.0000,15.1455,-2.9493,-2.9493,10.2285,-10.8876,3.0823
BB<20 + DD<=-10 + vsMA25<-5,3,15,3,25,33.3333,97.0000,15.1455,-2.9493,-2.9493,10.2285,-10.8876,3.0823
DD<=-10,1,15,3,208,33.3333,97.0000,15.1455,-2.9493,-2.9493,10.2285,-10.8876,3.0823
RSI<35 + RSI<40 + DD<=-10,3,15,3,38,33.3333,97.0000,15.1455,-2.9493,-2.9493,10.2285,-10.8876,3.0823
RSI<35 + DD<=-10,2,15,3,38,33.3333,97.0000,15.1455,-2.9493,-2.9493,10.2285,-10.8876,3.0823
RSI<40 + DD<=-10 + vsMA25<-5,3,15,3,26,33.3333,97.0000,15.1455,-2.9493,-2.9493,10.2285,-10.8876,3.0823
DD<=-10 + RET5<-3 + vsMA75<-5,3,20,2,27,0.0000,,20.0000,2.9149,2.9149,11.2081,-10.7933,2.9149
DD<=-10 + RET5<-3 + vsMA75<-5,3,15,2,27,0.0000,,15.0000,2.9149,2.9149,11.2081,-10.7933,2.9149
RSI<40 + DD<=-10 + vsMA75<-5,3,20,2,36,0.0000,,20.0000,2.9149,2.9149,11.2081,-10.7933,2.9149
DD<=-10 + vsMA75<-5,2,20,2,65,0.0000,,20.0000,2.9149,2.9149,11.2081,-10.7933,2.9149
RSI<40 + DD<=-10 + vsMA75<-5,3,15,2,36,0.0000,,15.0000,2.9149,2.9149,11.2081,-10.7933,2.9149
BB<10 + DD<=-10 + vsMA75<-5,3,20,2,27,0.0000,,20.0000,2.9149,2.9149,11.2081,-10.7933,2.9149
DD<=-10 + vsMA75<-5,2,15,2,65,0.0000,,15.0000,2.9149,2.9149,11.2081,-10.7933,2.9149
BB<10 + DD<=-10 + vsMA75<-5,3,15,2,27,0.0000,,15.0000,2.9149,2.9149,11.2081,-10.7933,2.9149
BB<20 + DD<=-10 + vsMA75<-5,3,15,2,38,0.0000,,15.0000,2.9149,2.9149,11.2081,-10.7933,2.9149
BB<20 + DD<=-10 + vsMA75<-5,3,20,2,38,0.0000,,20.0000,2.9149,2.9149,11.2081,-10.7933,2.9149
DD<=-10 + RET20<-5 + vsMA75<-5,3,20,2,48,0.0000,,20.0000,2.9149,2.9149,11.2081,-10.7933,2.9149
DD<=-10 + RET20<-5 + vsMA75<-5,3,15,2,48,0.0000,,15.0000,2.9149,2.9149,11.2081,-10.7933,2.9149
STREAK>=10 + RET20<-5,2,5,2,31,50.0000,126.0000,5.3553,0.4723,0.4723,4.8821,-12.3961,2.9138
STREAK>=5 + STREAK>=10 + RET20<-5,3,5,2,31,50.0000,126.0000,5.3553,0.4723,0.4723,4.8821,-12.3961,2.9138
DD<=-10 + STREAK>=10 + RET20<-5,3,5,2,31,50.0000,126.0000,5.3553,0.4723,0.4723,4.8821,-12.3961,2.9138
BB<20 + GOLDEN,2,5,4,95,75.0000,112.0000,5.3243,-4.5284,-4.5284,5.3781,-9.7116,2.8611
DD<=-10 + STREAK>=10 + vsMA75<-5,3,15,2,26,0.0000,,15.0000,2.7523,2.7523,9.0983,-12.3570,2.7523
DD<=-10 + STREAK>=10 + vsMA75<-5,3,20,2,26,0.0000,,20.0000,2.7523,2.7523,9.0983,-12.3570,2.7523
STREAK>=10 + vsMA75<-5,2,10,2,26,0.0000,,10.0000,2.7523,2.7523,9.0983,-12.3570,2.7523
DD<=-10 + STREAK>=10 + vsMA75<-5,3,10,2,26,0.0000,,10.0000,2.7523,2.7523,9.0983,-12.3570,2.7523
STREAK>=5 + STREAK>=10 + vsMA75<-5,3,15,2,26,0.0000,,15.0000,2.7523,2.7523,9.0983,-12.3570,2.7523
STREAK>=10 + vsMA75<-5,2,15,2,26,0.0000,,15.0000,2.7523,2.7523,9.0983,-12.3570,2.7523
STREAK>=10 + vsMA75<-5,2,20,2,26,0.0000,,20.0000,2.7523,2.7523,9.0983,-12.3570,2.7523
STREAK>=5 + STREAK>=10 + vsMA75<-5,3,10,2,26,0.0000,,10.0000,2.7523,2.7523,9.0983,-12.3570,2.7523
STREAK>=5 + STREAK>=10 + vsMA75<-5,3,20,2,26,0.0000,,20.0000,2.7523,2.7523,9.0983,-12.3570,2.7523
RSI<40 + BB<20 + BB<10,3,10,4,79,50.0000,124.5000,10.2968,-4.8070,-4.8070,9.8132,-10.0788,2.7449
RSI<40 + BB<10,2,10,4,79,50.0000,124.5000,10.2968,-4.8070,-4.8070,9.8132,-10.0788,2.7449
RSI<40,1,10,4,113,50.0000,124.5000,10.2968,-4.8070,-4.8070,9.8132,-10.0788,2.7449
RSI<40 + BB<20,2,10,4,104,50.0000,124.5000,10.2968,-4.8070,-4.8070,9.8132,-10.0788,2.7449
DD<=-10 + GOLDEN,2,5,3,67,66.6667,99.5000,5.2015,-2.2273,-2.2273,4.0295,-14.4381,2.7253
BB<20 + DD<=-10 + GOLDEN,3,5,3,37,66.6667,99.5000,5.2015,-2.2273,-2.2273,4.0295,-14.4381,2.7253
BB<10 + DD<=-10 + GOLDEN,3,5,3,25,66.6667,99.5000,5.2015,-2.2273,-2.2273,4.0295,-14.4381,2.7253
RET5<-3,1,10,5,106,60.0000,128.6667,9.4647,-7.7039,-7.7039,8.0415,-11.3476,2.5973
RSI<35 + DD<=-10 + STREAK>=5,3,20,2,20,0.0000,,20.0000,2.1145,2.1145,6.9715,-11.6644,2.1145
RSI<35 + DD<=-10 + STREAK>=5,3,15,2,20,0.0000,,15.0000,2.1145,2.1145,6.9715,-11.6644,2.1145
RSI<35 + RSI<40 + STREAK>=5,3,15,2,20,0.0000,,15.0000,2.1145,2.1145,6.9715,-11.6644,2.1145
RSI<35 + RSI<40 + STREAK>=5,3,20,2,20,0.0000,,20.0000,2.1145,2.1145,6.9715,-11.6644,2.1145
RSI<35 + STREAK>=5,2,15,2,20,0.0000,,15.0000,2.1145,2.1145,6.9715,-11.6644,2.1145
RSI<35 + STREAK>=5,2,20,2,20,0.0000,,20.0000,2.1145,2.1145,6.9715,-11.6644,2.1145
BB<20 + BB<10,2,5,7,109,71.4286,72.8000,5.4375,-7.0655,-7.0655,5.0724,-10.9070,1.8652
BB<10,1,5,7,109,71.4286,72.8000,5.4375,-7.0655,-7.0655,5.0724,-10.9070,1.8652
BB<20 + BB<10 + RET5<-3,3,5,7,67,71.4286,63.0000,5.3726,-7.0790,-7.0790,5.0282,-10.3842,1.8150
BB<10 + RET5<-3,2,5,7,67,71.4286,63.0000,5.3726,-7.0790,-7.0790,5.0282,-10.3842,1.8150
RET5<-3,1,5,9,106,77.7778,48.2857,5.3299,-10.4985,-10.4985,4.6292,-7.4756,1.8125
BB<20 + RET5<-3,2,5,7,77,71.4286,60.2000,5.1688,-6.8221,-6.8221,5.1041,-8.2250,1.7428
BB<20 + RET5<-3,2,10,4,77,50.0000,146.5000,10.2975,-7.4517,-7.4517,9.9245,-11.6742,1.4229
BB<10 + RET5<-3,2,10,4,67,50.0000,146.5000,10.2975,-7.4517,-7.4517,9.9245,-11.6742,1.4229
BB<20 + BB<10 + RET5<-3,3,10,4,67,50.0000,146.5000,10.2975,-7.4517,-7.4517,9.9245,-11.6742,1.4229
DD<=-10,1,10,3,208,33.3333,88.0000,9.8127,-2.9493,-2.9493,8.4856,-10.8876,1.3047
RSI<35 + RSI<40 + DD<=-10,3,10,3,38,33.3333,88.0000,9.8127,-2.9493,-2.9493,8.4856,-10.8876,1.3047
RSI<40 + DD<=-10,2,10,3,69,33.3333,88.0000,9.8127,-2.9493,-2.9493,8.4856,-10.8876,1.3047
BB<10 + DD<=-10,2,10,3,53,33.3333,88.0000,9.8127,-2.9493,-2.9493,8.4856,-10.8876,1.3047
DD<=-10 + RET5<-3 + vsMA25<-5,3,10,3,23,33.3333,88.0000,9.8127,-2.9493,-2.9493,8.4856,-10.8876,1.3047
RSI<40 + BB<10 + DD<=-10,3,10,3,47,33.3333,88.0000,9.8127,-2.9493,-2.9493,8.4856,-10.8876,1.3047
RSI<35 + BB<20 + DD<=-10,3,10,3,36,33.3333,88.0000,9.8127,-2.9493,-2.9493,8.4856,-10.8876,1.3047
DD<=-10 + RET5<-3,2,10,3,52,33.3333,88.0000,9.8127,-2.9493,-2.9493,8.4856,-10.8876,1.3047
RSI<40 + BB<20 + DD<=-10,3,10,3,60,33.3333,88.0000,9.8127,-2.9493,-2.9493,8.4856,-10.8876,1.3047
RSI<35 + DD<=-10 + vsMA25<-5,3,10,3,20,33.3333,88.0000,9.8127,-2.9493,-2.9493,8.4856,-10.8876,1.3047
DD<=-10 + vsMA25<-5,2,10,3,29,33.3333,88.0000,9.8127,-2.9493,-2.9493,8.4856,-10.8876,1.3047
BB<10 + DD<=-10 + vsMA25<-5,3,10,3,21,33.3333,88.0000,9.8127,-2.9493,-2.9493,8.4856,-10.8876,1.3047
RSI<40 + DD<=-10 + RET5<-3,3,10,3,40,33.3333,88.0000,9.8127,-2.9493,-2.9493,8.4856,-10.8876,1.3047
BB<10 + DD<=-10 + RET5<-3,3,10,3,37,33.3333,88.0000,9.8127,-2.9493,-2.9493,8.4856,-10.8876,1.3047
RSI<35 + BB<10 + DD<=-10,3,10,3,30,33.3333,88.0000,9.8127,-2.9493,-2.9493,8.4856,-10.8876,1.3047
RSI<35 + DD<=-10 + RET5<-3,3,10,3,26,33.3333,88.0000,9.8127,-2.9493,-2.9493,8.4856,-10.8876,1.3047
RSI<35 + DD<=-10,2,10,3,38,33.3333,88.0000,9.8127,-2.9493,-2.9493,8.4856,-10.8876,1.3047
BB<20 + DD<=-10,2,10,3,75,33.3333,88.0000,9.8127,-2.9493,-2.9493,8.4856,-10.8876,1.3047
BB<20 + DD<=-10 + vsMA25<-5,3,10,3,25,33.3333,88.0000,9.8127,-2.9493,-2.9493,8.4856,-10.8876,1.3047
BB<20 + BB<10 + DD<=-10,3,10,3,53,33.3333,88.0000,9.8127,-2.9493,-2.9493,8.4856,-10.8876,1.3047
BB<20 + DD<=-10 + RET5<-3,3,10,3,42,33.3333,88.0000,9.8127,-2.9493,-2.9493,8.4856,-10.8876,1.3047
RSI<40 + DD<=-10 + vsMA25<-5,3,10,3,26,33.3333,88.0000,9.8127,-2.9493,-2.9493,8.4856,-10.8876,1.3047
BB<20,1,5,6,169,66.6667,81.0000,5.3500,-6.8221,-6.8221,5.0931,-9.7904,1.2927
BB<20 + BB<10,2,10,4,109,50.0000,147.5000,9.9911,-7.4517,-7.4517,9.7710,-11.8019,1.2697
BB<10,1,10,4,109,50.0000,147.5000,9.9911,-7.4517,-7.4517,9.7710,-11.8019,1.2697
STREAK>=5 + STREAK>=10 + RET20<-5,3,15,2,31,0.0000,,15.0000,1.1715,1.1715,6.1291,-12.3961,1.1715
STREAK>=5 + STREAK>=10 + RET20<-5,3,20,2,31,0.0000,,20.0000,1.1715,1.1715,6.1291,-12.3961,1.1715
STREAK>=10 + RET20<-5,2,10,2,31,0.0000,,10.0000,1.1715,1.1715,6.1291,-12.3961,1.1715
DD<=-10 + STREAK>=10 + RET20<-5,3,10,2,31,0.0000,,10.0000,1.1715,1.1715,6.1291,-12.3961,1.1715
STREAK>=10 + RET20<-5,2,20,2,31,0.0000,,20.0000,1.1715,1.1715,6.1291,-12.3961,1.1715
STREAK>=10 + RET20<-5,2,15,2,31,0.0000,,15.0000,1.1715,1.1715,6.1291,-12.3961,1.1715
STREAK>=5 + STREAK>=10 + RET20<-5,3,10,2,31,0.0000,,10.0000,1.1715,1.1715,6.1291,-12.3961,1.1715
DD<=-10 + STREAK>=10 + RET20<-5,3,20,2,31,0.0000,,20.0000,1.1715,1.1715,6.1291,-12.3961,1.1715
DD<=-10 + STREAK>=10 + RET20<-5,3,15,2,31,0.0000,,15.0000,1.1715,1.1715,6.1291,-12.3961,1.1715
BB<20,1,10,4,169,50.0000,147.5000,9.9911,-8.5066,-8.5066,9.6552,-11.8860,0.7422
DD<=-10 + STREAK>=10,2,20,2,99,0.0000,,20.0000,0.6928,0.6928,8.5776,-12.7968,0.6928
DD<=-10 + STREAK>=10,2,15,2,99,0.0000,,15.0000,0.6928,0.6928,8.5776,-12.7968,0.6928
STREAK>=5 + STREAK>=10,2,20,2,99,0.0000,,20.0000,0.6928,0.6928,8.5776,-12.7968,0.6928
DD<=-10 + STREAK>=10,2,10,2,99,0.0000,,10.0000,0.6928,0.6928,8.5776,-12.7968,0.6928
